State,District,Mine_Name,Latitude,Longitude,CO2_ppm,CH4_ppm,PM2_5,PM10,Emission_Score,Hotspot_Level
Odisha,Jharsuguda,Lakhanpur,21.85,83.87,415.5805939979591,1.9279523384662896,74.24873222137069,94.5131496881022,192.1249055871445,Orange
Odisha,Sundargarh,Basundhara,21.93,83.73,408.8768969858368,2.007669165565232,78.53595058861718,224.75895189306985,209.64729491625738,Red
Chhattisgarh,Korba,Gevra,22.331,82.614,437.98328474563874,1.7676515112684457,71.0667587676244,166.5353568107934,211.3639266883987,Red
Chhattisgarh,Korba,Kusmunda,22.25,82.52,448.2688593243647,1.9176566431147004,61.4751528918769,181.1613011180848,216.27830882417456,Red
Chhattisgarh,Korba,Dipka,22.418,82.721,501.63814745939794,1.6417903550066153,12.735337348018092,127.9712437383332,222.25378325321387,Red
Chhattisgarh,Raigarh,Jampali,21.977,83.352,415.9710938790153,1.8054572036113523,64.24744480410016,114.61282062555073,193.75911452713714,Orange
Chhattisgarh,Raigarh,Dharamjaigarh,22.308,83.285,417.4517366420369,1.9894033463203404,41.68604412039399,116.91693986711576,191.36796325883734,Orange
Chhattisgarh,Surguja,Bhatgaon,23.037,82.857,442.8473530583388,1.8574640980552448,62.91072660064937,157.566441621761,210.76775568611367,Red
Jharkhand,Dhanbad,Jharia,23.77,86.42,442.13161236211886,1.5815335660440435,63.96845734964546,166.79439254394254,211.94153249869896,Red
Jharkhand,Dhanbad,Bhowra,23.75,86.43,419.1900660327152,2.0457761098883576,30.78752896518258,142.70852642348996,194.3141675543535,Orange
Jharkhand,Bokaro,Kargali,23.82,85.92,448.4591481477721,1.662077314870046,81.02361079642523,96.44478140342704,206.5025412835477,Red
Jharkhand,Bokaro,Kathara,23.91,85.92,400.0912168066884,2.0780448469175963,93.2202909592935,137.19908180702996,195.22280609169917,Orange
Jharkhand,Ramgarh,Rajrappa,23.68,85.54,428.5961023404113,1.858180064125209,65.36441754137738,118.5511811322482,199.5832347564459,Orange
Odisha,Angul,Talcher,20.95,85.23,404.9375881823135,1.90043201016361,54.27698273322544,145.241196728116,192.4728917951757,Orange
Odisha,Angul,Bhubaneswari,20.94,85.19,434.68783888335633,1.8405131850192868,30.409628023166118,56.51608323250981,187.46614619719972,Yellow
Odisha,Jharsuguda,Lakhanpur,21.85,83.87,446.33654364272144,1.846978400559109,10.199309066653411,46.51807293177996,187.59631827702134,Yellow
Odisha,Sundargarh,Basundhara,21.93,83.73,408.43528400893945,1.657346041580236,58.43388231394093,122.70567007604252,191.0422502745474,Orange
Chhattisgarh,Korba,Gevra,22.331,82.614,424.01626660428,1.8143472154898523,46.8588929951462,109.88450984907612,193.66232123299233,Orange
Chhattisgarh,Korba,Kusmunda,22.25,82.52,432.3223148447733,1.7410725298983925,56.88141317264126,139.18566821071548,202.86130990438235,Red
Chhattisgarh,Korba,Dipka,22.418,82.721,428.5894546763786,1.828853693693291,29.802753841436893,126.66709713212904,195.4549156246943,Orange
Chhattisgarh,Raigarh,Jampali,21.977,83.352,451.6688852466786,1.8812145706596508,90.59897768045698,151.60709385053477,217.5628291995181,Red
Chhattisgarh,Raigarh,Dharamjaigarh,22.308,83.285,430.3202876211624,2.152880852059243,52.20003011917468,91.51416176918735,194.33110808733704,Orange
Chhattisgarh,Surguja,Bhatgaon,23.037,82.857,454.0677095393786,2.1708056623480454,46.93564895626149,111.49190630233495,206.04245880324535,Red
Jharkhand,Dhanbad,Jharia,23.77,86.42,454.3209069572708,2.1178071631497923,93.59192496514576,89.69262796470625,209.85638787133107,Red
Jharkhand,Dhanbad,Bhowra,23.75,86.43,390.2142632018804,1.939359139546228,39.00483281999246,159.01082180510636,186.36986121638083,Yellow
Jharkhand,Bokaro,Kargali,23.82,85.92,448.6501140170504,2.057784897631944,61.03222492514468,224.3027702862265,222.8776303578154,Red
Jharkhand,Bokaro,Kathara,23.91,85.92,422.0014478275831,2.1212910117004027,54.89666888332466,151.53911819245678,200.40233449591062,Orange
Jharkhand,Ramgarh,Rajrappa,23.68,85.54,386.14614870300977,2.177438031305732,24.744799674773606,38.97137989470484,164.6691178260174,Yellow
Odisha,Angul,Talcher,20.95,85.23,440.7651550240024,1.8288586225005667,0.01,133.8181462948202,196.92894154057416,Orange
Odisha,Angul,Bhubaneswari,20.94,85.19,433.7935607091589,1.8726314344166757,52.42594747085538,116.98158028582138,199.49034287749006,Orange
Odisha,Jharsuguda,Lakhanpur,21.85,83.87,413.4721205061678,1.9692809937842144,46.9624187678997,68.01681998925088,183.226518314175,Yellow
Odisha,Sundargarh,Basundhara,21.93,83.73,358.4843402085799,1.6328769374048888,44.99812869312192,210.5712817129112,182.2190107255584,Yellow
Chhattisgarh,Korba,Gevra,22.331,82.614,430.8463393109909,1.546111480185033,55.77214921842942,217.919346368556,213.8560935064997,Red
Chhattisgarh,Korba,Kusmunda,22.25,82.52,422.8183439302034,1.5820773073679093,45.82185144060164,111.9952813551596,193.27453068365597,Orange
Chhattisgarh,Korba,Dipka,22.418,82.721,447.7503492718024,1.7767845490675642,33.49818179262405,115.70770893545934,202.01405868265374,Red
Chhattisgarh,Raigarh,Jampali,21.977,83.352,410.0350377571289,2.322332706213693,7.434113228547112,36.4990754863758,171.3006932219541,Yellow
Chhattisgarh,Raigarh,Dharamjaigarh,22.308,83.285,451.1602677398276,1.733222488006407,35.7671926853222,205.6832025553336,217.20163312843135,Red
Chhattisgarh,Surguja,Bhatgaon,23.037,82.857,418.8604246551557,2.027655078607846,16.33955433138514,138.26777573309795,191.3435658953171,Orange
Jharkhand,Dhanbad,Jharia,23.77,86.42,428.6345544225122,2.031708260751325,45.53102392249558,210.981398553342,210.5401976186059,Red
Jharkhand,Dhanbad,Bhowra,23.75,86.43,417.7798692400471,1.961171374108415,41.30381489691164,117.67704236774658,191.54742769795013,Orange
Jharkhand,Bokaro,Kargali,23.82,85.92,409.31182006779807,2.103034965070696,65.87165065072607,32.09581432458916,179.0507582629377,Yellow
Jharkhand,Bokaro,Kathara,23.91,85.92,424.8886441181483,1.9538491549370949,36.34269512421133,148.6234374449581,198.28653227911587,Orange
Jharkhand,Ramgarh,Rajrappa,23.68,85.54,435.0476510879863,1.864983254048859,60.1751906324599,106.59995215652314,199.59482682975667,Orange
Odisha,Angul,Talcher,20.95,85.23,439.38275679066993,2.1011178938819546,61.38473267049942,124.70099684604844,204.29629751191476,Red
Odisha,Angul,Bhubaneswari,20.94,85.19,453.663795698611,1.6309085679723427,58.04477321915133,113.67301787350053,207.7124595137339,Red
Odisha,Jharsuguda,Lakhanpur,21.85,83.87,439.4472656514502,1.9109658321701584,71.16612586219868,98.97673852158752,201.87362566779908,Red
Odisha,Sundargarh,Basundhara,21.93,83.73,433.2918584722981,2.075236099097214,65.36909859878894,91.58232786610628,197.48202818838269,Orange
Chhattisgarh,Korba,Gevra,22.331,82.614,435.29775317315233,2.0488143265935825,37.11230549796414,122.63175985404548,198.69535537004046,Orange
Chhattisgarh,Korba,Kusmunda,22.25,82.52,430.1450753446442,2.0660193475028934,0.01,97.58696700326216,187.3173809925979,Yellow
Chhattisgarh,Korba,Dipka,22.418,82.721,413.63622059577614,1.886715855733444,21.767372161431183,94.53690374765948,183.4661443813941,Yellow
Chhattisgarh,Raigarh,Jampali,21.977,83.352,429.4038722348878,2.0766180737479485,67.8862155159771,9.276124862167563,183.9588853728012,Yellow
Chhattisgarh,Raigarh,Dharamjaigarh,22.308,83.285,462.56768274471295,2.0350177709429085,11.67103150304007,38.51144478993116,193.16494987311373,Orange
Chhattisgarh,Surguja,Bhatgaon,23.037,82.857,481.58011367884905,1.8982751292967928,63.878903578668286,93.7637532551134,216.8479265353959,Red
Jharkhand,Dhanbad,Jharia,23.77,86.42,498.26065172254334,1.6921244444116488,34.899958898679536,98.6064750039508,219.83786310773542,Red
Jharkhand,Dhanbad,Bhowra,23.75,86.43,404.1174933292159,1.827046450396924,26.83473713572615,116.71538834180213,183.7276300884347,Yellow
Jharkhand,Bokaro,Kargali,23.82,85.92,409.53670258389633,1.8730688107358808,64.69107165701142,170.56563852037723,199.66510820338758,Orange
Jharkhand,Bokaro,Kathara,23.91,85.92,452.68409453898846,1.8919581769949347,43.898818689812295,158.00188648111725,211.9263310443333,Red
Jharkhand,Ramgarh,Rajrappa,23.68,85.54,426.992207415524,2.166382065153739,23.124429711478545,81.50281765243884,187.1408846903433,Yellow
Odisha,Angul,Talcher,20.95,85.23,431.8988761303511,2.0722978574952435,48.594558995765205,78.20460592067278,192.40111454685473,Orange
Odisha,Angul,Bhubaneswari,20.94,85.19,433.01665640222416,1.82422715354866,48.99437089016613,108.67066496785382,197.40368608565726,Orange
Odisha,Jharsuguda,Lakhanpur,21.85,83.87,375.09703080764575,2.166401140136399,38.10336885212372,146.17576006636617,178.3306020028727,Yellow
Odisha,Sundargarh,Basundhara,21.93,83.73,439.0472237053895,2.174102273039316,85.09551663036342,82.56515986108654,201.42022163778512,Red
Chhattisgarh,Korba,Gevra,22.331,82.614,459.01457006832015,1.9072340943243888,64.47492762089009,44.19387094696509,200.47831804080366,Orange
Chhattisgarh,Korba,Kusmunda,22.25,82.52,456.3644499407621,2.075793917393069,33.11585368999115,153.58049425686391,211.17297034355104,Red
Chhattisgarh,Korba,Dipka,22.418,82.721,453.7662402832237,2.197799624917673,49.72829335033662,175.23682611245974,215.91060392018423,Red
Chhattisgarh,Raigarh,Jampali,21.977,83.352,430.34841430316783,1.8150273559802952,8.497963658589988,101.38933204955804,189.16696828428343,Orange
Chhattisgarh,Raigarh,Dharamjaigarh,22.308,83.285,446.2456888894328,2.3196967899672654,47.60686574993975,73.83757149385579,197.41085017933267,Orange
Chhattisgarh,Surguja,Bhatgaon,23.037,82.857,425.3785513933144,1.9299318974381203,51.61992040409066,163.36220177110386,202.9777184528364,Red
Jharkhand,Dhanbad,Jharia,23.77,86.42,433.82541492200295,2.2170034762078465,48.34341860203235,118.14568905212896,199.1686331597877,Orange
Jharkhand,Dhanbad,Bhowra,23.75,86.43,461.8029837150532,2.393496178733716,14.13125543794035,62.44987531256764,196.92641195221762,Orange
Jharkhand,Bokaro,Kargali,23.82,85.92,470.03969694583054,2.2593453563148387,65.26510186742169,145.46650681348936,220.30342368736333,Red
Jharkhand,Bokaro,Kathara,23.91,85.92,430.7828292163984,1.854826136495032,59.79188708925712,185.6316774157808,209.68311420326359,Red
Jharkhand,Ramgarh,Rajrappa,23.68,85.54,405.70135535694425,1.739015782689455,32.45465808107797,95.85563194218696,182.04879038107427,Yellow
Odisha,Angul,Talcher,20.95,85.23,425.1856752597266,2.028382334156199,23.116258118378,52.52225511258997,182.02856178878272,Yellow
Odisha,Angul,Bhubaneswari,20.94,85.19,442.9687766834443,1.9769843343232243,50.36088868512891,186.60170639127924,213.3249952351359,Red
Odisha,Jharsuguda,Lakhanpur,21.85,83.87,425.7151807880055,2.049027094224437,8.530076473690094,49.55986340844592,179.61427142578995,Yellow
Odisha,Sundargarh,Basundhara,21.93,83.73,426.8321920524583,1.7339925572231614,52.26772462682677,95.05672399047398,193.3517418807454,Orange
Chhattisgarh,Korba,Gevra,22.331,82.614,475.99847560314834,2.238724341508284,63.09572491152444,170.3636775689503,226.08991791578302,Red
Chhattisgarh,Korba,Kusmunda,22.25,82.52,431.8038383937319,2.240590256011559,32.73915318169793,140.1006333625511,199.3196804159336,Orange
Chhattisgarh,Korba,Dipka,22.418,82.721,426.1621286270378,1.9091743208291727,59.74269098222035,57.45386309577414,188.61708685876306,Orange
Chhattisgarh,Raigarh,Jampali,21.977,83.352,463.1779126245154,1.4489626242811178,46.93672864090368,137.9696428981343,213.4418095679462,Red
Chhattisgarh,Raigarh,Dharamjaigarh,22.308,83.285,462.8952763818658,1.9696412291358116,44.52551073583812,165.44491006903542,217.24456604221814,Red
Chhattisgarh,Surguja,Bhatgaon,23.037,82.857,382.6886229046867,1.9837805351262736,66.45517793167264,107.27277292489002,179.729775950897,Yellow
Jharkhand,Dhanbad,Jharia,23.77,86.42,432.3886605405731,2.104562178658101,37.66546934713006,177.4405868641053,205.85274130151197,Red
Jharkhand,Dhanbad,Bhowra,23.75,86.43,449.0225607391896,2.069110295693881,64.65528385339181,51.20935496795451,197.60945320758594,Orange
Jharkhand,Bokaro,Kargali,23.82,85.92,400.329872156604,1.887048746412706,42.275716340355,98.25564488746662,181.77776767073865,Yellow
Jharkhand,Bokaro,Kathara,23.91,85.92,380.0135935516481,1.7012133264057192,48.37261015575854,98.94147767558812,174.612914593283,Yellow
Jharkhand,Ramgarh,Rajrappa,23.68,85.54,436.7832053715792,1.834622783922279,38.24741849739042,114.8282732941144,198.2250227525341,Orange
Odisha,Angul,Talcher,20.95,85.23,457.59445665517,1.8188872959580216,22.352098111491912,50.783047746980046,194.55372072962624,Orange
Odisha,Angul,Bhubaneswari,20.94,85.19,389.9025936265197,1.965503135730623,87.70776135392964,70.96372216329175,180.35141091891032,Yellow
Odisha,Jharsuguda,Lakhanpur,21.85,83.87,433.97828995257214,2.114243867003168,50.15482421291531,56.80426816351585,190.26945299759447,Orange
Odisha,Sundargarh,Basundhara,21.93,83.73,408.83713157826367,1.8777679621011845,12.146088209114794,89.52235390424913,179.3484493369404,Yellow
Chhattisgarh,Korba,Gevra,22.331,82.614,416.1504234223365,2.353459815060658,13.54461639694356,133.14380287623925,189.1694702044302,Orange
Chhattisgarh,Korba,Kusmunda,22.25,82.52,443.9366149481925,1.905823133283738,15.148268934440434,166.74965932487785,205.43108215815988,Red
Chhattisgarh,Korba,Dipka,22.418,82.721,401.5718411473631,1.8751215941364048,34.7990387878131,158.99782661115643,190.2608027470316,Orange
Chhattisgarh,Raigarh,Jampali,21.977,83.352,417.2019726931246,1.9214884441245503,38.021160586080384,27.31413549144884,177.2575300221166,Yellow
Chhattisgarh,Raigarh,Dharamjaigarh,22.308,83.285,444.3961610127417,1.557845511221633,34.24877848293501,189.71995329412567,211.82112782502227,Red
Chhattisgarh,Surguja,Bhatgaon,23.037,82.857,425.8620616330983,1.9701374108555936,43.05243780309442,134.9299149937675,197.6332187960253,Orange
Jharkhand,Dhanbad,Jharia,23.77,86.42,407.80810424833726,1.7283755298498642,54.301078657728446,78.9310659827008,183.62657605435427,Yellow
Jharkhand,Dhanbad,Bhowra,23.75,86.43,472.9481591393919,1.902606573318888,49.98992154969781,85.18778002345024,210.02670086372464,Red
Jharkhand,Bokaro,Kargali,23.82,85.92,433.21576969977866,2.078433396552253,45.39585892855114,156.70955992583492,204.22565072703506,Red
Jharkhand,Bokaro,Kathara,23.91,85.92,456.2079610838938,1.8546378626509363,45.33418581593663,99.82271933595835,204.8131115651371,Red
Jharkhand,Ramgarh,Rajrappa,23.68,85.54,444.4166254351167,1.94068429072972,65.29448094633162,153.48780288993487,211.1661980367056,Red
Odisha,Angul,Talcher,20.95,85.23,441.6555241597497,1.6571310278784257,57.99471046345935,109.3193611020445,202.256459707089,Red
Odisha,Angul,Bhubaneswari,20.94,85.19,438.7609270632082,1.8940896789574688,81.06146467218312,33.28685184948424,193.22484520722065,Orange
Odisha,Jharsuguda,Lakhanpur,21.85,83.87,427.5155018960634,2.1116384057845363,42.53885333829491,47.29228526958272,185.11436307134238,Yellow
Odisha,Sundargarh,Basundhara,21.93,83.73,440.3834569289674,2.2191801803303024,24.512759180563467,161.12178231406966,204.66431804988105,Red
Chhattisgarh,Korba,Gevra,22.331,82.614,412.8248375039564,1.7148748451633833,26.47770614411282,119.08322606456034,187.47853728643256,Yellow
Chhattisgarh,Korba,Kusmunda,22.25,82.52,415.246574287637,1.8548197907006676,37.21076142117363,179.56546979441447,199.17151033460323,Orange
Chhattisgarh,Korba,Dipka,22.418,82.721,431.69878869671857,1.596611726269275,57.20340058730712,143.62016498593638,203.28203383255476,Red
Chhattisgarh,Raigarh,Jampali,21.977,83.352,444.9464466155499,1.9983382934524112,58.03761414221583,30.775926221287847,191.90011118878124,Orange
Chhattisgarh,Raigarh,Dharamjaigarh,22.308,83.285,412.3550998242193,1.7165631167992257,70.0889852996751,149.70602047027654,198.42625973022024,Orange
Chhattisgarh,Surguja,Bhatgaon,23.037,82.857,491.23615274278217,1.8498297096810985,26.477370209059814,162.4784906151893,225.3927891336546,Red
Jharkhand,Dhanbad,Jharia,23.77,86.42,433.037356750883,2.097394194471179,72.88089782194173,24.827974756167837,188.500491845411,Orange
Jharkhand,Dhanbad,Bhowra,23.75,86.43,373.21727222193255,1.8889701052708563,46.00806508458476,155.98256247967797,180.15219405499366,Yellow
Jharkhand,Bokaro,Kargali,23.82,85.92,430.90211987352376,1.7646598290409614,25.38932039691027,86.18774214613991,189.62680527957932,Orange
Jharkhand,Bokaro,Kathara,23.91,85.92,423.0811806305596,1.6330376942422469,32.86607176438086,13.0571252804897,176.6108631172271,Yellow
Jharkhand,Ramgarh,Rajrappa,23.68,85.54,392.99650543046783,2.1642624886767354,36.099811977302245,186.2952300771813,191.2071372269627,Orange
Odisha,Angul,Talcher,20.95,85.23,433.8867456203232,2.023073353911793,53.96404527636639,187.0494225755152,210.31364043208507,Red
Odisha,Angul,Bhubaneswari,20.94,85.19,423.8890555472988,1.727894809111396,48.248479886840734,135.73781586449542,197.6719350243534,Orange
Odisha,Jharsuguda,Lakhanpur,21.85,83.87,372.75140203905227,2.1531180005503736,38.2140270374224,150.8564258789551,178.10706415324265,Yellow
Odisha,Sundargarh,Basundhara,21.93,83.73,381.3008676737114,2.089599267677173,41.37858962374413,92.48608127060956,173.22692748394076,Yellow
Chhattisgarh,Korba,Gevra,22.331,82.614,417.1358164271036,1.7619390512999709,32.62370363823868,32.17150265402479,177.10218923007096,Yellow
Chhattisgarh,Korba,Kusmunda,22.25,82.52,494.4691931190395,1.8143717537946555,59.864185793529046,172.1021473314192,233.12693874249643,Red
Chhattisgarh,Korba,Dipka,22.418,82.721,419.0273022302951,2.1930178586697937,33.29874352423686,179.29893641342403,200.1584782403681,Orange
Chhattisgarh,Raigarh,Jampali,21.977,83.352,435.5697901641264,2.2983146426059697,0.01,147.53269291662787,197.04881439592654,Orange
Chhattisgarh,Raigarh,Dharamjaigarh,22.308,83.285,430.17234180490016,2.065711083322512,76.39794966172478,287.51025214759034,227.2748803183541,Red
Chhattisgarh,Surguja,Bhatgaon,23.037,82.857,390.7088512590557,1.9517842030862804,24.061089105452357,168.65651874242383,185.7767169417296,Yellow
Jharkhand,Dhanbad,Jharia,23.77,86.42,404.9701540430563,1.8324055662156424,29.056916714888377,50.81565164735132,174.51866854142318,Yellow
Jharkhand,Dhanbad,Bhowra,23.75,86.43,429.16748774346974,1.84007405906399,30.28175830395416,125.13911205047964,195.53214786827215,Orange
Jharkhand,Bokaro,Kargali,23.82,85.92,442.5519845234449,2.041917366822819,37.129094021752266,80.68873431554549,195.3060432700195,Orange
Jharkhand,Bokaro,Kathara,23.91,85.92,433.2706670812141,1.7710013946383492,31.433638742402668,35.328146026754425,183.85383496625073,Yellow
Jharkhand,Ramgarh,Rajrappa,23.68,85.54,438.8436852287081,2.088324847164679,45.9587790331048,114.35994580587337,200.2117802714794,Orange
